index,Messprogramm,n_soll,n,M_soll,M,Strom_Effektivwert_soll,I,Stromwinkel_soll,phi,id_soll,id,iq_soll,iq,U,Pmech,Pauf,eta,Temperatur,I_R_mess,U_R_mess,R
314,1.0,500.0,502.70477294921875,0.0,28.782339096069336,12.0,12.485600471496582,70.0,69.9729232788086,5.804272174835205,5.8085618019104,15.947113037109375,15.935463905334473,133.30821228027344,1515.19189453125,1753.1920166015625,0.864249587059021,45.02773666381836,0.0027607218362390995,220.49221801757812,0.0
315,1.0,500.0,502.734375,0.0,26.70170021057129,12.0,12.487859725952148,72.0,71.97858428955078,5.244189739227295,5.236350059509277,16.139963150024414,16.095365524291992,129.48419189453125,1405.741943359375,1640.6038818359375,0.8568450212478638,45.11699676513672,0.0027689621783792973,213.43679809570312,0.0
316,1.0,500.0,502.6752014160156,0.0,24.379819869995117,12.0,12.490900039672852,74.0,73.99220275878906,4.677719593048096,4.674548625946045,16.31315040588379,16.293731689453125,125.36680603027344,1283.3580322265625,1515.0838623046875,0.8470519781112671,45.10886001586914,0.002778428141027689,205.1549835205078,0.0
317,1.0,500.0,502.6162109375,0.0,21.788219451904297,12.0,12.494280815124512,76.0,76.15033721923828,4.10554838180542,4.0582594871521,16.466463088989258,16.460674285888672,120.8998031616211,1146.800048828125,1378.083984375,0.8321698307991028,45.189659118652344,0.002777452114969492,197.08340454101562,0.0
318,1.0,500.0,502.527587890625,0.0,19.01259994506836,12.0,12.497360229492188,78.0,78.03057861328125,3.5283756256103516,3.519778251647949,16.599714279174805,16.602828979492188,116.13580322265625,1000.5302734375,1230.4759521484375,0.8131240010261536,45.20709991455078,0.0027804740238934755,187.9879913330078,0.0
319,1.0,500.0,502.43914794921875,0.0,16.094919204711914,12.0,12.5010404586792,80.0,79.94139099121094,2.946903944015503,2.9574203491210938,16.71274185180664,16.672630310058594,111.23819732666016,846.841796875,1072.3179931640625,0.7897294163703918,45.25185775756836,0.0027802239637821913,178.5174102783203,0.0
320,1.0,500.0,502.2919921875,0.0,12.899200439453125,12.0,12.504840850830078,82.0,81.9877700805664,2.3618438243865967,2.3630988597869873,16.80540657043457,16.788347244262695,106.24839782714844,678.4945678710938,904.4630126953125,0.750163197517395,45.30522155761719,0.0027840440161526203,168.125,0.0
321,1.0,500.0,502.1153869628906,0.0,9.571428298950195,12.0,12.509079933166504,84.0,83.9658203125,1.7739059925079346,1.7862975597381592,16.877595901489258,16.89853858947754,101.06539916992188,503.27880859375,728.7926025390625,0.6905655860900879,45.30540084838867,0.002787051722407341,157.87779235839844,0.0
322,1.0,500.0,501.938232421875,0.0,6.095795631408691,12.0,12.513399124145508,86.0,85.90958404541016,1.1838032007217407,1.2086243629455566,16.929222106933594,16.90085220336914,96.27207946777344,320.41241455078125,546.1578369140625,0.5866665840148926,45.334136962890625,0.0028097019530832767,148.13681030273438,0.0
323,1.0,500.0,501.7019958496094,0.0,2.5193281173706055,12.0,12.518400192260742,88.0,87.83451843261719,0.5922620296478271,0.6416904926300049,16.960224151611328,16.970277786254883,92.37571716308594,132.36080932617188,357.80401611328125,0.369926393032074,45.37087631225586,0.0028028502129018307,140.1959991455078,0.0
324,1.0,500.0,501.76116943359375,0.0,-1.1487380266189575,12.0,12.523039817810059,90.0,89.91902160644531,-2.7648554805637104e-06,0.02394498512148857,16.970561981201172,16.94398307800293,89.57020568847656,-60.35968780517578,166.59341430664062,-0.36231762170791626,45.40349578857422,0.002844330156221986,133.0471954345703,0.0
325,1.0,500.0,501.8204040527344,0.0,-0.34033599495887756,13.0,13.563880920410156,0.0,0.02208217978477478,18.384775161743164,18.397132873535156,0.0,0.007090380415320396,164.8843994140625,-17.88479995727539,298.64019775390625,-0.059879858046770096,45.463199615478516,0.00282618822529912,281.36920166015625,0.0
326,1.0,500.0,502.8523864746094,0.0,33.17901611328125,13.0,13.52221965789795,40.0,40.044166564941406,14.083553314208984,14.076509475708008,11.817506790161133,11.830100059509277,161.0240020751953,1747.159912109375,2045.4859619140625,0.8541525602340698,45.425601959228516,0.0027785717975348234,273.89459228515625,0.0
327,1.0,500.0,502.8521423339844,0.0,34.436161041259766,13.0,13.521200180053711,42.0,42.030120849609375,13.66254997253418,13.662362098693848,12.3018159866333,12.314659118652344,160.49420166015625,1813.3580322265625,2110.15185546875,0.8593500256538391,45.640663146972656,0.00277970009483397,273.26458740234375,0.0
328,1.0,500.0,502.88165283203125,0.0,35.588218688964844,13.0,13.519960403442383,44.0,43.980831146240234,13.224899291992188,13.21369457244873,12.771138191223145,12.751779556274414,159.985595703125,1874.135986328125,2169.659912109375,0.8637930154800415,45.75721740722656,0.002775974106043577,272.43560791015625,0.0
329,1.0,500.0,502.88165283203125,0.0,36.637840270996094,13.0,13.5187406539917,46.0,45.947235107421875,12.771136283874512,12.792489051818848,13.22490119934082,13.222620964050293,159.3896026611328,1929.407958984375,2223.783935546875,0.8676246404647827,45.74570083618164,0.00277697597630322,270.8711853027344,0.0
330,1.0,500.0,502.9109802246094,0.0,37.58905792236328,13.0,13.517621040344238,48.0,48.040489196777344,12.301815032958984,12.313248634338379,13.662550926208496,13.69469928741455,158.30239868164062,1979.619873046875,2271.884033203125,0.8713566064834595,45.81959915161133,0.002772444160655141,269.0326232910156,0.0
331,1.0,500.0,502.8523864746094,0.0,38.324363708496094,13.0,13.517538070678711,50.0,50.083740234375,11.817503929138184,11.80982494354248,14.083556175231934,14.116251945495605,157.2592010498047,2018.1041259765625,2312.192138671875,0.8728108406066895,46.034584045410156,0.00276330579072237,267.76080322265625,0.0
332,1.0,500.0,502.85223388671875,0.0,38.98487854003906,13.0,13.516960144042969,52.0,52.13033676147461,11.318796157836914,11.266477584838867,14.487401962280273,14.488251686096191,156.2825927734375,2052.88818359375,2344.78564453125,0.8755121231079102,46.11102294921875,0.002766229910776019,265.7029724121094,0.0
333,1.0,500.0,502.94061279296875,0.0,39.47480010986328,13.0,13.516019821166992,54.0,53.919246673583984,10.806297302246094,10.844024658203125,14.873597145080566,14.881370544433594,155.28799438476562,2079.052001953125,2368.367919921875,0.8778413534164429,46.0656623840332,0.002768116071820259,263.2872009277344,0.0
334,1.0,500.0,502.9407653808594,0.0,39.744537353515625,13.0,13.516200065612793,56.0,56.012908935546875,10.280634880065918,10.29134464263916,15.241669654846191,15.264968872070312,153.99319458007812,2093.258056640625,2380.6640625,0.8792750239372253,46.18960189819336,0.0027649858966469765,260.8435974121094,0.0
335,1.0,500.0,502.79315185546875,0.0,39.783180236816406,13.0,13.516619682312012,58.0,58.044376373291016,9.742444038391113,9.738548278808594,15.591174125671387,15.611833572387695,152.36880493164062,2094.68212890625,2380.18212890625,0.8800490498542786,46.332557678222656,0.002765317913144827,258.49298095703125,0.0
336,1.0,500.0,502.911376953125,0.0,39.491600036621094,13.0,13.516560554504395,60.0,60.004188537597656,9.192386627197266,9.193480491638184,15.921683311462402,15.92626667022705,150.70980834960938,2079.81591796875,2366.0478515625,0.879023551940918,46.32511901855469,0.002768874168395996,254.2971954345703,0.0
337,1.0,500.0,502.9405822753906,0.0,38.953800201416016,13.0,13.517680168151855,62.0,62.102386474609375,8.631128311157227,8.613768577575684,16.2327938079834,16.27022361755371,148.6352081298828,2051.61376953125,2334.676025390625,0.8787571787834167,46.393836975097656,0.002774605993181467,249.9031982421875,0.0
338,1.0,500.0,502.79315185546875,0.0,38.04283905029297,13.0,13.519079208374023,64.0,63.97043228149414,8.059353828430176,8.067084312438965,16.524127960205078,16.51833724975586,146.0749969482422,2003.046142578125,2284.41015625,0.8768340349197388,46.52582550048828,0.0027714481111615896,245.3330078125,0.0
339,1.0,500.0,502.793212890625,0.0,36.78822326660156,13.0,13.520040512084961,66.0,66.05223846435547,7.477758884429932,7.465587139129639,16.795330047607422,16.80921745300293,143.1772003173828,1936.9859619140625,2215.3359375,0.874354362487793,46.52458190917969,0.0027719740755856037,239.3035888671875,0.0
340,1.0,500.0,502.7635803222656,0.0,35.117637634277344,13.0,13.522379875183105,68.0,67.9466781616211,6.887054443359375,6.905920505523682,17.04606819152832,17.047069549560547,140.19259643554688,1848.919921875,2126.669921875,0.8693968057632446,46.574317932128906,0.002780129900202155,234.0330047607422,0.0
341,1.0,500.0,502.82281494140625,0.0,33.116798400878906,13.0,13.524299621582031,70.0,70.0298080444336,6.287961483001709,6.271000385284424,17.276039123535156,17.257369995117188,136.56680297851562,1743.781982421875,2019.573974609375,0.8634400367736816,46.6717414855957,0.0027815639041364193,226.7310028076172,0.0
342,1.0,500.0,502.7635803222656,0.0,30.79829978942871,13.0,13.527420043945312,72.0,72.05303955078125,5.6812052726745605,5.669427394866943,17.484960556030273,17.50383186340332,132.61239624023438,1621.5079345703125,1894.4759521484375,0.8559147715568542,46.68056106567383,0.0027840700931847095,219.5832061767578,0.0
343,1.0,500.0,502.64581298828125,0.0,28.136138916015625,13.0,13.529958724975586,74.0,73.900390625,5.067529201507568,5.099209785461426,17.67258071899414,17.667091369628906,128.43960571289062,1481.0,1753.055908203125,0.844810962677002,46.775657653808594,0.0027928720228374004,211.0146026611328,0.0
344,1.0,500.0,502.6162109375,0.0,25.247900009155273,13.0,13.533660888671875,76.0,76.13905334472656,4.4476776123046875,4.400434970855713,17.838668823242188,17.83346176147461,123.86799621582031,1328.89599609375,1597.2120361328125,0.8320090174674988,46.79143524169922,0.002797959838062525,202.7834014892578,0.0
345,1.0,500.0,502.52777099609375,0.0,22.059640884399414,13.0,13.536799430847168,78.0,77.98736572265625,3.822406768798828,3.821453094482422,17.98302459716797,17.959062576293945,119.0206069946289,1160.882080078125,1427.513916015625,0.8132174611091614,46.83909606933594,0.002802707953378558,193.2498016357422,0.0
346,1.0,500.0,502.4981994628906,0.0,18.63361930847168,13.0,13.541219711303711,80.0,79.92520141601562,3.192479133605957,3.2095112800598145,18.105470657348633,18.064136505126953,113.89139556884766,980.5291748046875,1245.4139404296875,0.7873120307922363,46.90540313720703,0.0027929721400141716,183.85479736328125,0.0
347,1.0,500.0,502.35076904296875,0.0,14.963879585266113,13.0,13.54504108428955,82.0,82.1318588256836,2.558664083480835,2.517993211746216,18.205856323242188,18.22064208984375,108.67759704589844,787.1902465820312,1051.5379638671875,0.7486069798469543,46.9190788269043,0.0028010441455990076,173.0775909423828,0.0
