index,n,M,Pmech,I,U,Pauf,eta,Temperatur,I_R_mess,U_R_mess
0,201.1426544189453,23.47060203552246,494.38232421875,9.55208683013916,101.89966583251953,631.1029663085938,0.7833590507507324,49.9388313293457,0.003412343328818679,160.19932556152344
1,0.0,-0.07422969490289688,0.0,0.0,0.2590610086917877,0.0,9.909999530030929e+37,49.67533493041992,3.810746431350708,2.7668163776397705
2,200.70066833496094,27.93560028076172,587.13037109375,10.653033256530762,104.04633331298828,756.4246215820312,0.7761926651000977,49.31050109863281,0.003437073202803731,166.121337890625
3,0.0,-0.0644257664680481,0.0,0.0,0.26242199540138245,0.0,9.909999530030929e+37,49.085330963134766,3.8099000453948975,2.761470079421997
4,134.111328125,21.5952205657959,455.6996765136719,7.823766708374023,70.4614486694336,588.29736328125,3.3033331766769762e+37,48.882633209228516,0.0023205566685646772,112.6556625366211
5,0.0,-0.08403360098600388,0.0,0.0,0.2605886459350586,0.0,9.909999530030929e+37,48.549068450927734,3.8096234798431396,2.757786750793457
6,134.0623321533203,24.53641700744629,517.5363159179688,8.531132698059082,71.27008819580078,673.3666381835938,3.3033331766769762e+37,48.30753707885742,0.0023331500124186277,113.87332916259766
7,0.0,-0.12745065987110138,0.0,0.0,0.25974133610725403,0.0,9.909999530030929e+37,48.117401123046875,3.809636354446411,2.7552802562713623
8,200.84800720214844,41.28990173339844,868.447998046875,13.855033874511719,107.89432525634766,1136.5267333984375,0.7641273140907288,47.95820236206055,0.0035470768343657255,174.2360076904297
9,0.0,-0.19047634303569794,0.0,0.0,0.258556991815567,0.0,9.909999530030929e+37,47.7931022644043,3.8092033863067627,2.7535934448242188
10,200.7989959716797,45.453765869140625,955.7830200195312,14.911433219909668,108.93366241455078,1269.203369140625,0.7530576586723328,47.6093635559082,0.003576113609597087,177.2626495361328
11,0.0,-0.07703083753585815,0.0,0.0,0.2591186761856079,0.0,9.909999530030929e+37,47.57303237915039,3.8080596923828125,2.7517032623291016
12,200.8973388671875,50.023834228515625,1052.40673828125,15.973332405090332,109.76200103759766,1403.7698974609375,0.7497029900550842,47.39406967163086,0.00360896997153759,177.97900390625
13,0.0,-0.08403360098600388,0.0,0.0,0.260876327753067,0.0,9.909999530030929e+37,47.45106506347656,3.8084499835968018,2.7514231204986572
14,301.39501953125,23.5658016204834,743.78564453125,9.560949325561523,117.12332916259766,890.34130859375,0.8353936672210693,47.31673049926758,0.003410800127312541,191.638671875
15,0.0,-0.14845965802669525,0.0,0.0,0.26399365067481995,0.0,9.909999530030929e+37,47.17203140258789,3.8079864978790283,2.7479467391967773
16,301.5423278808594,27.91876792907715,881.6062622070312,10.646300315856934,120.1346664428711,1058.5833740234375,0.8328177332878113,46.9719352722168,0.0034386832267045975,197.62901306152344
17,0.0,-0.1008402407169342,0.0,0.0,0.25566932559013367,0.0,9.909999530030929e+37,46.84306335449219,3.8081600666046143,2.7455599308013916
18,301.6899719238281,32.44820022583008,1025.1265869140625,11.72933292388916,121.843994140625,1231.3699951171875,0.8325116634368896,46.6710319519043,0.0034735966473817825,201.1943359375
19,0.0,-0.06722690165042877,0.0,0.0,0.25649866461753845,0.0,9.909999530030929e+37,46.57623291015625,3.8086330890655518,2.7439966201782227
