index,n,M,Pmech,I,U,Pauf,eta,Temperatur,I_R_mess,U_R_mess
32,603.8782958984375,18.922090530395508,1196.591552734375,8.5665283203125,146.1602020263672,1338.724609375,0.893829345703125,48.33882522583008,0.00327851134352386,244.91317749023438
33,601.9691162109375,23.92124366760254,1507.94580078125,9.787358283996582,152.06044006347656,1688.116455078125,0.8932711482048035,48.25761795043945,0.003306178841739893,256.017822265625
34,604.6007080078125,28.527721405029297,1806.197021484375,10.869475364685059,156.66441345214844,2012.1138916015625,0.8976610898971558,48.27086639404297,0.0033322300296276808,264.6876220703125
35,603.6867065429688,32.76617431640625,2071.408203125,11.861775398254395,160.39186096191406,2314.42578125,0.8949984312057495,48.405479431152344,0.0033567924983799458,271.9339294433594
36,702.7151489257812,7.768065452575684,571.6376342773438,5.475122928619385,130.73004150390625,647.3216552734375,0.8830819129943848,48.465396881103516,0.0032238822896033525,216.22958374023438
37,703.0836181640625,13.57538890838623,999.5152587890625,7.263538360595703,144.7859649658203,1115.35400390625,0.8961402177810669,48.21798324584961,0.0032423126976937056,242.15280151367188
38,703.31201171875,18.97500991821289,1397.5208740234375,8.653182029724121,154.45716857910156,1550.07373046875,0.9015838503837585,47.99705505371094,0.0032679561991244555,259.91583251953125
39,703.5405883789062,23.964717864990234,1765.5904541015625,9.849780082702637,161.5329132080078,1953.8564453125,0.9036437273025513,47.886051177978516,0.003297158982604742,272.899169921875
40,703.7175903320312,28.632354736328125,2110.008056640625,10.948759078979492,166.46534729003906,2332.31884765625,0.9046827554702759,47.91737365722656,0.0033273797016590834,282.1510925292969
41,703.9388427734375,32.96514129638672,2430.067626953125,11.961030960083008,170.21011352539062,2686.89013671875,0.9044162631034851,48.0507698059082,0.0033504380844533443,289.3382873535156
42,802.908203125,7.732563018798828,650.1566162109375,5.570417404174805,136.27935791015625,734.3465576171875,0.8853539228439331,48.1173095703125,0.0032186699099838734,226.53244018554688
43,803.2988891601562,13.544309616088867,1139.364501953125,7.316845893859863,152.49864196777344,1265.484130859375,0.90034019947052,47.827152252197266,0.0032419394701719284,255.9866180419922
44,803.5491943359375,18.93553352355957,1593.37548828125,8.701164245605469,163.07537841796875,1759.1656494140625,0.9057564735412598,47.60499572753906,0.0032665289472788572,275.295166015625
45,803.7557373046875,23.994754791259766,2019.6175537109375,9.947184562683105,169.84512329101562,2223.283935546875,0.9083932638168335,47.49783706665039,0.0032916138879954815,287.7156066894531
46,803.9843139648438,28.68951988220215,2415.45654296875,11.03646469116211,175.27947998046875,2654.492919921875,0.9099499583244324,47.50962829589844,0.003316197544336319,297.8855285644531
47,804.1761474609375,33.06279754638672,2784.32275390625,12.045259475708008,179.35299682617188,3058.667236328125,0.9103061556816101,47.66901779174805,0.0033410023897886276,305.5372009277344
48,903.2486572265625,7.698740482330322,728.2081298828125,5.570219993591309,143.24964904785156,820.89208984375,0.887093722820282,47.708030700683594,0.0032114412169903517,239.3170928955078
49,903.5802612304688,13.522890090942383,1279.573486328125,7.3685197830200195,159.59164428710938,1416.0069580078125,0.9036485552787781,47.39509963989258,0.0032306623179465532,268.8095703125
50,903.8751220703125,18.946659088134766,1793.3668212890625,8.802016258239746,170.164794921875,1971.219970703125,0.9097753763198853,47.15387725830078,0.003262979444116354,287.8853454589844
51,904.1183471679688,24.02604103088379,2274.763427734375,10.000625610351562,178.32801818847656,2489.4970703125,0.9137440919876099,47.04924392700195,0.0032900702208280563,302.85699462890625
52,904.3321533203125,28.780033111572266,2725.51025390625,11.134135246276855,183.32215881347656,2978.80224609375,0.9149691462516785,47.069480895996094,0.0033093267120420933,312.077880859375
53,904.6123046875,33.228370666503906,3147.74853515625,12.16633415222168,187.3185272216797,3437.044921875,0.9158299565315247,47.188331604003906,0.003330732462927699,319.63739013671875
54,1003.5650634765625,7.694957733154297,808.6883544921875,5.620880603790283,148.88934326171875,907.96337890625,0.8906621932983398,47.24235153198242,0.003211238654330373,249.5010223388672
55,1003.919921875,13.513859748840332,1420.717041015625,7.460855007171631,165.71873474121094,1566.756103515625,0.9067894220352173,46.941017150878906,0.0032365010119974613,279.7564392089844
56,1004.1848754882812,18.97165298461914,1995.021484375,8.903379440307617,176.82107543945312,2183.29248046875,0.9137676954269409,46.71414566040039,0.003263257909566164,299.586181640625
57,1004.4534912109375,24.07917022705078,2532.79296875,10.104629516601562,185.43115234375,2760.86279296875,0.9173925518989563,46.6038818359375,0.0032853924203664064,315.2276306152344
58,1004.7000122070312,28.855854034423828,3035.9912109375,11.225846290588379,191.31619262695312,3303.67041015625,0.9189746975898743,46.61387252807617,0.0033093467354774475,326.14508056640625
59,1004.9176025390625,33.29242706298828,3503.513671875,12.221494674682617,195.876953125,3807.81298828125,0.9200859069824219,46.74296188354492,0.003323832992464304,334.6349182128906
